id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,category_name
7ITgbkTc8cPSGf6gwo2XvE,Biere pressen,0.208,0.729,209864,0.65,0.0,0.0,0.17,-9.763,1.0,0.0797,143.019,4.0,0.422,10,relax
2LxglhGxGhHF4P11HPEFwu,My Father's Daughter,0.583,0.696,170893,0.209,0.000143,10.0,0.14,-11.253,1.0,0.0313,129.341,4.0,0.301,55,relax
1acOxwadqwCMqSTho4Vh0B,Someone You Loved,0.186,0.711,154434,0.727,2.16e-06,10.0,0.111,-5.244,1.0,0.0618,115.005,4.0,0.419,58,active
20E4TmrXUCQeSAVqtFZU2N,Brown Noise Schlaflied,0.818,0.192,191044,0.204,0.973,1.0,0.112,-37.33,1.0,0.0555,133.9,4.0,0.235,68,relax
0oCNRAmwLo4zHDpCKpjQtI,Ferrari - Oliver Heldens Remix,0.00806,0.73,188640,0.903,0.252,1.0,0.0998,-5.64,0.0,0.0427,124.957,4.0,0.694,69,active
7Gb3UUUaX0A46FJUgXxily,Briefly,0.963,0.452,1622575,0.173,0.894,7.0,0.0709,-24.666,1.0,0.0354,157.801,3.0,0.0722,45,active
41tVFPYF12LM42hypwG1Dz,U (feat. BRONZE AVERY),0.00915,0.653,207538,0.814,0.0128,10.0,0.342,-5.27,1.0,0.0527,134.96,3.0,0.152,37,active
6VkomiRtWhCiFs4nzrzNUc,Save Me,0.00705,0.588,127900,0.725,0.297,2.0,0.183,-7.635,1.0,0.0525,150.072,4.0,0.278,52,active
0DhLvC2rnUUEffwwHYoCt6,Storm During Night,9.66e-06,0.142,167047,0.537,0.813,1.0,0.142,-25.143,1.0,0.101,140.249,4.0,0.0902,61,relax
6GoVUO5vla1JtUj2rq9Yl4,bread & butter,0.111,0.803,226360,0.649,0.0,9.0,0.111,-4.294,0.0,0.213,85.037,4.0,0.135,80,active
1ma4sCjoVMptvilcgJDPGc,Sunshine,0.00747,0.697,213069,0.769,0.0,0.0,0.0733,-3.712,1.0,0.0626,100.029,4.0,0.822,58,relax
67ZwIUIM4se0mV5OT5ugsB,Kaybolurum Gülüşünde,0.127,0.556,201818,0.564,0.00132,0.0,0.0652,-11.479,0.0,0.0439,176.049,4.0,0.859,65,active
5V7ge7ltQ3LTUXNNcRVWqw,Digital Heaven,0.223,0.686,209250,0.804,0.0,0.0,0.0514,-5.087,1.0,0.0854,79.999,4.0,0.688,50,relax
2MnEG4htbbdfoUsyzxZ4BM,Throwaway (with Clairo),0.784,0.789,180000,0.49,0.000598,2.0,0.112,-6.588,1.0,0.0392,140.034,4.0,0.869,62,active
5Hroj5K7vLpIG4FNCRIjbP,Best Day Of My Life,0.0591,0.673,194240,0.902,0.000262,2.0,0.0558,-2.392,1.0,0.0346,100.012,4.0,0.538,83,relax
0O2ndAmDQNo4dAipSw1o8o,Echoes,0.968,0.173,168857,0.0109,0.91,5.0,0.0894,-33.078,1.0,0.0402,87.928,3.0,0.0677,64,relax
5x9RZg7HfXGY3JayXL3seF,Cats In The Cradle,0.13,0.511,241893,0.517,0.0,8.0,0.074,-9.653,1.0,0.0328,75.67,4.0,0.433,69,relax
1ek1kNO1a5EJCNIUvNs5XI,When The World Stops Turning - Quiet Mix,0.000465,0.717,227520,0.695,4.14e-05,9.0,0.38,-9.012,0.0,0.0334,119.005,4.0,0.409,53,relax
1kEdYirmW9IZ4R4QFaPvpE,Disappear,0.00249,0.631,235859,0.808,0.417,9.0,0.0745,-9.282,0.0,0.0385,120.012,4.0,0.29,55,active
2USbdKxzXryyv1fakxIbD0,Syllables Flow,0.99,0.325,126673,0.0334,0.91,7.0,0.112,-26.982,1.0,0.0422,119.05,3.0,0.169,52,active
5TGCJDjLkKg05iT1ajUE1w,"Wind Quintet in E-Flat Major, Hess 19: II. Adagio maestoso",0.995,0.15,232333,0.0234,0.936,3.0,0.103,-24.527,1.0,0.0432,62.36,4.0,0.066,53,relax
7uQGl7eCMmeb7yuKwkEmaO,Doin Nothing,0.984,0.458,233242,0.0205,0.882,3.0,0.138,-23.282,1.0,0.0483,81.418,4.0,0.127,56,active
0KZIDbhHPgGoSBWLkXC1Ud,Kalbimi Hecelere Bölsen De,0.0504,0.565,237115,0.675,0.0013,6.0,0.274,-6.855,0.0,0.0389,89.989,4.0,0.573,53,active
3XZAvh2NCDQYHgJei35VQ1,Up!,0.0205,0.753,192026,0.932,4.31e-06,6.0,0.0326,-2.706,1.0,0.119,124.006,4.0,0.918,66,active
5KIOfWtUEKrxDNi4OnIpg2,Avril 14th (Aphex Twin) - Vanessa Wagner Version,0.995,0.395,165020,0.0826,0.93,5.0,0.126,-18.982,0.0,0.0432,93.288,4.0,0.119,59,relax
15xWRPHQMeqgdkGzInx3PY,Falling Like The Stars,0.823,0.296,212720,0.351,1.45e-06,6.0,0.11,-9.538,1.0,0.0352,177.06,3.0,0.19,69,active
4EhPkSCSZ7p2wawSzJAjLh,Sunday,0.0467,0.631,146686,0.699,0.881,8.0,0.115,-10.392,1.0,0.0417,163.009,4.0,0.463,44,relax
6PUGWTnD1L8JmzmdogNUfS,"Quiet, Listen",0.136,0.131,153065,0.981,0.994,6.0,0.981,-22.386,1.0,0.0451,69.06,4.0,0.0203,68,relax
4rrrn8OLrttq7r9RgNXalU,"Piano Concerto No. 2 in C Minor, Op. 18: 2. Adagio sostenuto",0.983,0.194,644272,0.0545,0.945,4.0,0.0551,-24.877,1.0,0.0366,140.966,4.0,0.0385,64,relax
0nbXyq5TXYPCO7pr3N8S4I,The Box,0.104,0.896,196652,0.586,0.0,10.0,0.79,-6.687,0.0,0.0559,116.971,4.0,0.642,84,active
0tx0AFLugYzvN1Cz1TUIDV,Kaçar Gider,0.0469,0.646,212343,0.621,0.26,4.0,0.628,-11.273,0.0,0.0478,128.037,4.0,0.169,61,relax
6Gkekn4vTkqR1leDE7hjs0,You And Me,0.995,0.459,105706,0.0507,0.935,1.0,0.0927,-28.813,1.0,0.0632,119.006,4.0,0.804,59,relax
1sM1cTedFQCsxzLIm5oJYb,White Noise Slumber,0.939,0.0749,151828,0.18,0.841,1.0,0.112,-39.608,1.0,0.149,82.425,4.0,0.0234,65,relax
6ft9PAgNOjmZ2kFVP7LGqb,Can't Take My Eyes off You,0.566,0.575,203240,0.764,1.07e-05,4.0,0.0692,-7.448,1.0,0.0746,123.821,4.0,0.536,74,active
40OcWS4cakpvJ4ZYfwHWSP,ART OF SEDUCTION,0.0262,0.745,203568,0.698,3.63e-05,9.0,0.689,-6.818,0.0,0.219,83.017,4.0,0.336,52,active
0WCiI0ddWiu5F2kSHgfw5S,Take It Off,4.14e-05,0.729,215200,0.675,0.00126,5.0,0.0867,-5.292,0.0,0.0286,125.036,4.0,0.74,71,relax
748Vnqa1Rpwteiarxartiz,Sonreír,0.286,0.895,211480,0.407,1.52e-06,6.0,0.126,-11.807,1.0,0.0542,119.03,4.0,0.677,45,relax
6IyoLWzljeR3ldQo4KWHT6,Out thë way,0.21,0.767,150241,0.628,8.79e-06,4.0,0.275,-7.41,0.0,0.242,128.07,4.0,0.798,84,relax
1JkZg3eMQTmTn93E8Yd3UL,I Want You to Want Me,0.78,0.806,191226,0.462,0.0134,2.0,0.15,-12.778,1.0,0.0298,92.726,4.0,0.736,71,relax
0zFmUkopKo2jaSimp3zAx4,Post Scriptum - Sonata For Violin And Piano: 2. Andantino,0.928,0.148,230720,0.00706,0.0747,8.0,0.104,-38.337,1.0,0.0439,138.131,4.0,0.0373,32,relax
4Lq4TjaQWTNmo5viydoLLa,You Take My Hand,0.0185,0.52,315861,0.962,0.926,7.0,0.115,-6.672,1.0,0.0428,124.004,4.0,0.0305,50,relax
5N9usiGt4EYV0V6YInEmIR,Dreamshaper,0.959,0.5,163916,0.0744,0.93,7.0,0.11,-20.888,1.0,0.0381,65.364,3.0,0.0828,60,active
6ykgBLP0REyBYiPvxjEIYo,Ben Ölürsem,0.61,0.305,266473,0.323,1.05e-05,6.0,0.107,-9.597,0.0,0.0382,179.191,5.0,0.348,60,active
4Goj7amQLl2PiPYaiB0VlV,Tidal Wave,0.0458,0.533,249427,0.487,0.833,4.0,0.113,-8.79,0.0,0.052,141.427,3.0,0.339,58,relax
6c5hmRMe6X7t6xNNdQapC0,Shards,0.691,0.42,122857,0.368,0.781,4.0,0.134,-11.884,0.0,0.044,83.974,4.0,0.102,54,active
1kVcV9KNy7u0aHsmjHRsce,"Yeh Yeh (feat. Rema, Ayra Starr & KDDO)",0.0347,0.665,207727,0.482,0.0,9.0,0.0954,-8.713,1.0,0.0316,95.014,4.0,0.254,57,active
1O8aHcA2gPhwDIJovDetN8,Chills (LA Hills),0.022,0.784,183652,0.772,0.000312,0.0,0.124,-6.294,1.0,0.0567,114.99,4.0,0.434,63,active
6VvUHvbrWKrVvlndasAAgv,Catch Another Tide,0.0652,0.772,164279,0.715,0.00401,2.0,0.546,-8.178,1.0,0.0722,120.028,4.0,0.308,58,active
2a8VBxpPtFdzWrviJefHq2,Al Ömrümü,0.612,0.341,255280,0.439,0.0,1.0,0.268,-6.833,1.0,0.0348,93.759,4.0,0.23,60,relax
05pGxMUPDOu3lQVDMg6nqS,HALLELUJAH (feat. Blaqbonez),0.0518,0.77,137142,0.456,0.00657,0.0,0.12,-8.964,0.0,0.0344,111.983,4.0,0.661,71,relax
35I2nufa8BdP96DbzpF8xj,Üstü Kalsın,0.193,0.526,145142,0.694,6.72e-05,1.0,0.361,-7.033,0.0,0.0794,168.112,4.0,0.422,59,active
1ELmI1EKOWrQSLiSMDaX3M,Lemminkäinen Suite Op. 22: The Swan Of Tuonela,0.946,0.17,457000,0.0271,0.69,4.0,0.0871,-31.676,0.0,0.0421,66.203,4.0,0.0315,6,relax
2fgbsGWU2Dum08uifQHhiB,Furr,0.49,0.575,247515,0.487,0.0,2.0,0.0913,-10.664,1.0,0.0553,92.39,4.0,0.505,63,relax
6Ki3CEQXwj8BHaYaZovUWq,Günaydın Sevgilim,0.489,0.667,224072,0.353,0.0694,7.0,0.306,-12.309,1.0,0.0389,120.733,4.0,0.783,39,active
4Vobs6itOWf1ylmTfu1IMd,Slow Jam,0.241,0.745,100000,0.662,0.912,1.0,0.17,-6.869,1.0,0.0606,177.908,4.0,0.564,36,relax
3Cg22mWYpcDrCLWsgTaUwk,City of Love,0.207,0.819,179113,0.61,1.13e-05,6.0,0.353,-8.376,1.0,0.366,110.046,4.0,0.306,57,active
25aVBACddihBzKVWm60Awb,Haberin Var Mı,0.482,0.482,271045,0.592,7.93e-06,1.0,0.1,-7.099,0.0,0.0321,117.487,4.0,0.35,45,active
5nW4z3pfZgJAJ2QTCz9AIE,A&W,0.665,0.421,433916,0.247,0.375,10.0,0.115,-14.655,1.0,0.143,161.468,4.0,0.139,81,relax
72dbst7UcuIbGu2xZRijpn,O frondens virga,0.989,0.17,328773,0.0726,0.0959,2.0,0.0549,-21.335,0.0,0.0462,103.862,3.0,0.125,43,relax
4KgoCx0x5Tln9FBt5N6Zca,Traitor - arr. String Quartet (inspired by Bridgerton),0.94,0.193,222466,0.22,0.483,3.0,0.142,-12.383,1.0,0.0411,161.637,3.0,0.171,50,relax
6cwDVYsQ4phsqFaWP0giNx,"Clair de lune, CD 82/3 (Arr. Koncz)",0.934,0.205,272737,0.0352,0.0639,1.0,0.212,-24.747,1.0,0.0524,84.893,3.0,0.0379,38,relax
2xTOwdq3ZUNX1WZiMW2VYC,My Policeman - From the Amazon Original Motion Picture Soundtrack 'My Policeman',0.916,0.0851,309893,0.119,0.913,1.0,0.0827,-15.899,0.0,0.0385,83.583,5.0,0.0354,30,relax
3J5y9v6vK5ginTnMroJ1Nn,METAMORPHOSIS 3,0.101,0.729,128015,0.85,1.62e-06,1.0,0.0976,-4.317,1.0,0.0586,119.997,4.0,0.502,78,active
0MZGwYb5mTATbmoi671wEg,Leave Her,0.128,0.838,137026,0.369,1.84e-06,1.0,0.101,-10.473,0.0,0.213,141.965,4.0,0.258,73,active
29Keu2XudCjMFLbHGwKUuK,"Viola Concerto, Sz. 120: II. Adagio religioso - Allegretto (Compl. Serly)",0.971,0.275,227360,0.0114,0.088,4.0,0.595,-30.19,1.0,0.0477,124.423,5.0,0.0389,17,relax
4JOGkiA8bpmpv9Xy0NWNbA,It's You Girl,0.126,0.522,225520,0.806,5.99e-06,9.0,0.263,-8.079,1.0,0.0478,103.777,4.0,0.788,20,active
0tudADQqaf6JSkiRuh6za4,Özledim,0.538,0.561,209954,0.435,3.25e-06,10.0,0.101,-9.964,0.0,0.0341,155.831,4.0,0.311,59,relax
1L2rIfFHucpioSL5MvF9es,Summer Nap,0.654,0.203,143043,1.0,0.871,11.0,0.966,-15.455,0.0,0.0378,99.521,3.0,1e-05,61,relax
0vNKQBtLVcuNlhGFXTFRdI,Embers of Sorrow,0.986,0.321,121877,0.0107,0.937,3.0,0.104,-29.202,1.0,0.0431,97.933,4.0,0.172,45,active
4aohCfk9i12RGXiVXcckdM,"Horn Concerto No. 4 in E Flat Major, K. 495: III. Rondo (Allegro vivace)",0.991,0.576,220906,0.146,0.849,3.0,0.118,-19.453,1.0,0.0493,91.986,3.0,0.528,13,relax
2gjidmxtA1pyj2HYrdOTG1,I Want You Around,0.381,0.705,212787,0.432,0.133,4.0,0.0841,-9.7,1.0,0.205,168.005,4.0,0.599,72,active
4ZJ58LR9dwGJBFGC8RilBM,Just Relax,0.0347,0.652,152213,0.896,0.0,10.0,0.106,-5.16,0.0,0.358,133.63,5.0,0.666,61,active
15MJ5NThPjj6xhPcts8MiY,Take My Breath Away - Love Theme from 'Top Gun',0.0613,0.497,255733,0.719,0.0,6.0,0.411,-9.397,1.0,0.0266,95.769,4.0,0.547,76,active
1L8breHwaAapLwp7tcIPF9,Her Yerde Sen,0.076,0.715,219664,0.964,3.34e-06,4.0,0.0999,-5.511,0.0,0.105,105.042,4.0,0.756,54,relax
76EJJ5WPTn7CU4o6Td3QL3,Vibes,0.0171,0.591,177324,0.878,0.00701,1.0,0.36,-4.065,1.0,0.0483,157.03,4.0,0.738,35,relax
2PWTZV5znjLtZC5T1EVJvL,this is what falling in love feels like,0.617,0.422,120308,0.44,0.0,11.0,0.0837,-5.53,1.0,0.0544,128.934,5.0,0.332,83,active
0Gf2hEQEVBcwgy40JyO9LK,Everyone's A Winner,0.185,0.588,209493,0.363,0.00883,9.0,0.149,-9.153,1.0,0.0281,142.993,4.0,0.509,50,relax
4XuicRrvKC31f7VuNTxChL,Tsubasa (feat. No.1),0.0629,0.733,261443,0.525,0.0,1.0,0.164,-9.573,0.0,0.301,107.023,4.0,0.291,38,relax
3ZmzBUyuXxdt1uuYxJ6X0z,Stopp,0.000873,0.798,451217,0.851,0.85,9.0,0.0798,-9.645,1.0,0.0703,132.003,4.0,0.853,17,active
4A8cWXxKfIL3lAyUDzXbCF,Super Gremlin,0.00265,0.825,200547,0.414,0.0,2.0,0.357,-6.634,1.0,0.144,72.993,4.0,0.106,76,active
1xxxPMRx3geNxH5IzUGpbX,You Go to My Head,0.952,0.579,376085,0.0961,1.63e-06,8.0,0.0822,-17.018,1.0,0.0615,117.691,4.0,0.167,38,active
20L5s543RIT4CzpmU9J0aZ,Carbondale,0.0384,0.436,216405,0.631,0.000116,9.0,0.119,-5.529,1.0,0.0257,97.053,4.0,0.657,40,active
3uYpdm3Z6NZuFLsYFA3tYT,House Of Jade,0.763,0.405,410826,0.27,2.17e-05,10.0,0.123,-13.637,1.0,0.03,136.703,4.0,0.169,0,relax
6GtJqo0vr7DqWOHQtp77cV,A Kiss To Build A Dream On,0.85,0.587,271333,0.279,0.000641,1.0,0.0646,-10.186,1.0,0.0356,76.111,4.0,0.418,51,active
507UUx311ghfFTMSuHUeyS,Desire (Sub Focus & Dimension),0.133,0.537,215172,0.906,0.0187,8.0,0.319,-1.167,0.0,0.0651,173.898,4.0,0.504,66,active
7D9LtIHBOcAbaLSz7T6jFY,Hush My Darling,0.976,0.437,187196,0.00931,0.94,1.0,0.107,-22.319,1.0,0.0434,105.734,4.0,0.133,60,relax
2xECSFHPgCyElhTVRaHVYP,No More,0.000285,0.53,232640,0.988,0.0,7.0,0.222,-2.406,1.0,0.121,101.28,3.0,0.521,59,active
1rGd2CoMxEg2dnaytLY5ZG,Goodies,0.0196,0.844,121904,0.865,0.00979,5.0,0.0978,-3.73,0.0,0.0431,126.008,4.0,0.679,68,active
53oWwSxPuyH2cjYKXH8fgO,Get Money,0.477,0.736,274937,0.828,0.0,11.0,0.251,-5.835,0.0,0.284,91.224,4.0,0.899,67,active
7JBWagcdXEX1dDZTCKUo7R,As It Was - Spotify Singles,0.845,0.529,206187,0.174,0.0,9.0,0.0567,-13.751,1.0,0.0373,136.112,4.0,0.311,60,relax
67C2BMBlEdXXG82ah3cpGD,Mutlu Ol Yeter,0.452,0.546,263888,0.432,1.27e-05,7.0,0.0687,-11.796,0.0,0.0793,163.822,4.0,0.42,61,relax
2i2qDe3dnTl6maUE31FO7c,Mad Max,0.0212,0.898,153600,0.64,0.0,5.0,0.0919,-8.796,0.0,0.255,149.988,4.0,0.68,74,active
1eZ7C5xgD8agqwvOu2wq4A,Alcyone,0.992,0.451,170852,0.0937,0.928,0.0,0.111,-28.133,1.0,0.0352,112.016,4.0,0.493,47,active
31Av0tiBUfxZhagZ5hZDIS,Please Be Kind,0.954,0.201,253160,0.228,0.0189,8.0,0.112,-14.509,1.0,0.0332,78.326,4.0,0.0863,41,active
3qVbHo5aBHSyivXlwAiCvT,The Advent Candle,0.983,0.172,174013,0.0585,0.306,2.0,0.0708,-31.409,1.0,0.0367,87.613,3.0,0.138,13,relax
3v70cZTbmDtdada83OlRn4,Domino,0.00521,0.553,217779,0.801,0.0876,5.0,0.382,-6.924,1.0,0.0405,127.008,4.0,0.451,36,active
18zjwSgYiwu1Meb7Po3tUP,Lux Æterna,1.15e-05,0.386,205679,0.996,0.000836,11.0,0.116,-2.96,0.0,0.0754,130.573,4.0,0.188,63,active
5Ee4IyhPaOVRMc15fUOeG9,Creepin' (feat. 21 Savage) - Remix,0.48,0.709,232800,0.661,0.0,1.0,0.089,-5.993,0.0,0.0737,97.962,4.0,0.18,68,active
4SbAXtlOJ0eCL0XwFVi0Ij,"Kinderszenen, Op. 15: 7. Träumerei",0.993,0.409,175440,0.00218,0.901,5.0,0.0632,-42.236,1.0,0.052,129.924,4.0,0.325,57,relax
0diyPyTz1ayLreUT4BAQ1N,Out Of Love,0.02,0.72,414000,0.665,0.68,1.0,0.057,-10.977,1.0,0.0412,120.009,3.0,0.115,27,active
2pKi1lRvXNASy7ybeQIDTy,Anyone Else But You,0.923,0.521,180093,0.237,0.0,7.0,0.144,-12.535,1.0,0.051,145.856,4.0,0.58,62,active
3upcrEDvoH2Bz9i7hZc2Jh,Soothing Silence,0.977,0.218,190833,0.002,0.95,5.0,0.11,-36.039,1.0,0.0422,72.334,3.0,0.0374,65,relax
0tGhAFzIJhp9SOyC955rLK,Bir Gülüşü Vardı,0.575,0.555,155833,0.647,0.0,0.0,0.15,-8.215,0.0,0.0852,144.019,4.0,0.542,71,active
5Uro6tis4oexrT4Po1q71H,Love Flew Away,0.92,0.411,147346,0.361,2.36e-06,5.0,0.102,-8.466,1.0,0.0302,86.325,4.0,0.315,63,relax
6JLcvLZP4N8MRhvjG6SGaL,Dog Eat Dog,0.733,0.604,169200,0.388,0.00358,11.0,0.0944,-8.666,1.0,0.0278,87.951,4.0,0.576,54,relax
0sBfrrFgkRkvb3woBnxwYD,ROADRUNNER,0.483,0.809,164571,0.464,0.0,5.0,0.111,-8.716,0.0,0.373,140.006,4.0,0.441,39,active
2oXoqsL0WnuxFnX3fpGsSz,Chalet,0.994,0.475,123703,0.0435,0.949,7.0,0.0977,-24.419,1.0,0.0522,61.326,1.0,0.448,47,active
23L1gQJjtlZMrZPZvluyQe,Presidential Rolex,0.0118,0.904,148706,0.461,0.0,8.0,0.107,-4.349,1.0,0.164,148.045,4.0,0.0794,68,active
3klG6fu28FrU9nNcBNX1lv,MASAL,0.652,0.471,171789,0.59,8.97e-05,4.0,0.186,-7.829,0.0,0.229,125.672,5.0,0.392,63,active
27XmeyUl26m0KYMJx1Blsb,Barley,0.192,0.563,209021,0.839,0.00371,2.0,0.287,-5.828,1.0,0.0362,137.992,4.0,0.721,39,active
4wPEWZwLu2QCHUcA2RFPC1,Figaro,0.526,0.653,227532,0.628,0.0,5.0,0.27,-8.549,0.0,0.205,153.921,4.0,0.541,31,relax
1HqbLPrNfG5TH0z5waAa3U,İhtilal,0.609,0.347,168221,0.331,0.0,4.0,0.133,-11.864,0.0,0.0561,172.156,4.0,0.311,59,relax
1T7ESzlZ5Wt2amMZfsC01a,Viran,0.0379,0.523,221579,0.574,2.19e-05,0.0,0.15,-8.013,0.0,0.0351,110.003,4.0,0.208,63,active
51Lf3l6wx008NdBxCQnD6B,Ode to a Conversation Stuck in Your Throat,0.0598,0.57,199232,0.804,8.96e-05,11.0,0.187,-6.782,1.0,0.0701,87.533,4.0,0.624,73,relax
1jCfoQwzEeIuawlCbhM1Kp,Reminiscing,0.129,0.612,258536,0.848,0.917,0.0,0.275,-7.733,0.0,0.0587,123.063,4.0,0.0383,52,relax
49xISBZpODXRwd7vVxGL93,Centipede,0.000996,0.524,157704,0.631,0.000779,4.0,0.291,-5.196,1.0,0.0328,98.054,4.0,0.243,47,active
2Lvs7JeQfuvLH0cPy6cOrV,Going Up,0.738,0.399,373714,0.523,0.000158,10.0,0.194,-7.886,1.0,0.0932,85.873,4.0,0.514,37,relax
6OB7ui86XKzFm5TqvZkBR9,Baby Sleep Brown Noise 7,0.813,0.168,142597,0.146,0.973,1.0,0.105,-40.347,1.0,0.085,138.534,4.0,0.111,61,relax
4eSGSqP2TZvvX0kadZZttM,Doing It Wrong,0.841,0.397,265120,0.172,6.78e-05,6.0,0.108,-15.698,0.0,0.0445,101.275,4.0,0.123,72,active
3VRemRqHZi7qiWzJfc684f,Otomo,0.00409,0.667,371520,0.841,0.856,4.0,0.114,-8.93,0.0,0.0423,125.994,4.0,0.0392,43,active
1Lv9wOGVEYa7Wbeli0A0eX,BRAIN GOT HANDS,0.0141,0.577,181364,0.653,0.000311,5.0,0.127,-6.929,0.0,0.0234,89.982,4.0,0.197,29,active
1JUtrCqYzJ80tcAzMbCvir,Lottery (feat. LU KALA),0.0158,0.792,186761,0.874,0.000365,1.0,0.071,-2.966,1.0,0.0852,113.969,4.0,0.934,79,relax
4H8xQ7eeZ79T1WFhruPzR6,Ambient Noise 100 Hz,0.791,0.172,220000,0.297,0.972,1.0,0.111,-37.012,1.0,0.0602,142.479,3.0,0.101,66,relax
535WnJgwiRvQ7uig5fbr7C,Butter,0.788,0.902,165293,0.191,0.00105,9.0,0.041,-11.285,1.0,0.0817,109.935,4.0,0.824,48,relax
65aCfiCJpxr5Pwj7CXkxEE,How Do I Love Again,0.848,0.402,208120,0.482,0.00951,5.0,0.126,-8.437,1.0,0.0279,151.901,3.0,0.144,60,relax
1uea73mwQFrPWDNbPSmswm,God give me a car,0.00072,0.587,176670,0.683,0.0,7.0,0.531,-5.609,1.0,0.0331,91.016,4.0,0.707,48,active
3X89EeKMgUXllKpnLoGsqE,Darıldım Darıldım (feat. Arif Sağ),0.105,0.691,310435,0.744,1.04e-05,6.0,0.332,-10.971,1.0,0.0754,84.247,4.0,0.637,38,relax
2MtA39EOxz5Cv2ub9HPatZ,"Les tendres plaintes—Rondeau, RCT 3/1",0.991,0.253,178253,0.0195,0.884,2.0,0.0702,-30.795,0.0,0.0415,70.553,4.0,0.162,33,relax
171eZVZOwpCU2wD0IiAz3p,Wild Life - Disco Mix,0.00271,0.683,349285,0.786,0.833,7.0,0.572,-7.431,1.0,0.0567,126.001,4.0,0.778,29,active
0y9DY0rp8MkJvF3JrQjLBp,Air,0.951,0.0769,155788,0.000643,0.704,7.0,0.11,-35.543,1.0,0.0455,80.01,1.0,0.115,67,relax
79qxwHypONUt3AFq0WPpT9,Rainbow,0.88,0.581,214293,0.197,0.0,3.0,0.107,-7.697,1.0,0.0329,130.367,4.0,0.349,70,active
6d8Bg0i5aubfegTSTrNhwI,Lullaby My Jesus,0.992,0.199,194666,0.0991,0.0928,7.0,0.109,-30.432,1.0,0.0553,84.762,1.0,0.0587,6,relax
47EiUVwUp4C9fGccaPuUCS,DÁKITI,0.401,0.731,205090,0.573,5.22e-05,4.0,0.113,-10.059,0.0,0.0544,109.928,4.0,0.145,84,active
7DyXcgVDaWMuH7EwdcoUSo,Purify The Mind,0.959,0.589,149508,0.0453,0.948,9.0,0.1,-23.864,0.0,0.0366,121.999,3.0,0.112,58,relax
3fr2IjdwSb8nIHsPI6ezIY,Fenomen (feat. Ceza),0.156,0.866,233590,0.687,0.0,6.0,0.201,-6.756,1.0,0.189,110.028,4.0,0.413,46,relax
7MWHxi7gx2M8ghbRRWyQYU,See The Light (feat. Fridayy),0.0115,0.586,308860,0.877,0.841,3.0,0.103,-8.164,1.0,0.0373,129.012,4.0,0.106,72,active
1mW1e6QAGPnhMbJoDTCLS3,"Diablo, Qué Chimba",0.26,0.885,232222,0.698,0.000114,7.0,0.0528,-3.338,1.0,0.0664,108.032,4.0,0.505,77,active
2o97OhRvkc1WGbV20QkB0R,Rock My Body,0.202,0.662,137419,0.821,0.0,2.0,0.522,-4.103,0.0,0.13,124.077,4.0,0.47,47,relax
0ZVjgfaC2Ptrod9v6p9KFP,Good Love,0.127,0.775,169534,0.817,0.00273,1.0,0.215,-4.921,1.0,0.0656,140.033,4.0,0.386,79,active
09hVlIVHtEE1nLUv6YGZiW,Burn It Down,0.139,0.461,233869,0.718,1.66e-05,2.0,0.0968,-5.627,1.0,0.0666,162.187,4.0,0.334,75,active
1x9oZ6w67OMi1z6WoA6K2y,Ocean Eyes,0.316,0.647,202288,0.545,0.000398,11.0,0.176,-7.094,0.0,0.0305,145.035,4.0,0.341,54,relax
1srnJ1GiGTgnTmc3uoOI3l,Love is Never Too Late,0.703,0.471,217275,0.253,1.82e-05,4.0,0.114,-13.228,1.0,0.0417,79.903,4.0,0.106,44,active
5ZduaRci3iNUiDfJbBfAaf,Give It To Me - Full Vocal Mix,0.00116,0.874,102860,0.869,0.00238,1.0,0.164,-5.996,0.0,0.0315,126.027,4.0,0.726,87,active
5Rx6eqJ5Qhlv8S79O9j8x7,Gitme,0.05,0.769,226906,0.761,0.000166,6.0,0.0314,-6.569,0.0,0.0441,120.017,4.0,0.775,52,active
28c8ZDVltaCcs4OfIAuI8Z,Intrasport,0.0447,0.655,252630,0.9,0.205,7.0,0.269,-6.267,1.0,0.0423,109.984,4.0,0.885,47,relax
4k7CNPArKLf4QuvGfMeHDk,Un Cigarrillo,0.133,0.781,184266,0.774,0.0,6.0,0.472,-4.477,1.0,0.187,175.956,4.0,0.762,85,active
0TK2YIli7K1leLovkQiNik,Señorita,0.037,0.759,190960,0.54,0.0,9.0,0.0945,-6.039,0.0,0.0287,116.947,4.0,0.75,82,relax
0PiKaKQ6gtovR4DtVg8aNn,Speaking Unto Nations (Beethoven Symphony no 7 - II ),0.509,0.0992,302986,0.0249,0.805,4.0,0.0831,-20.744,0.0,0.0427,82.834,3.0,0.0364,48,relax
0oXl1pTqskTdXuu46tPCJm,Good Days,0.988,0.508,111304,0.209,0.882,11.0,0.108,-16.211,0.0,0.0288,138.097,4.0,0.112,56,active
7jURkEKDVEm9sHueqUX0ko,Gimme That Bounce,0.0284,0.801,217410,0.96,0.877,8.0,0.0985,-5.534,1.0,0.264,126.045,4.0,0.101,71,active
6HZILIRieu8S0iqY8kIKhj,DNA.,0.00454,0.638,185946,0.523,0.0,1.0,0.0842,-6.664,1.0,0.357,139.913,4.0,0.422,83,active
